row_id,s3_key_s,meanfreq,sd,median,q25,q75,iqr,skew,kurt,sp_ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
5991,audio/Datasets/Emotions/Fearful/YAF_note_fear.wav,3517.6127460232274,2389.5603814954447,5486.593505859375,0.1981689453125,-334.9107,40.41891,8.925283,16.738113,-1.6666756,-0.8451031,3.0538905,3517.6127460232274,283.53036381861955,209.4588245641253,344.220574897732,-7.1632104,-12.260287,4.1307898,-11.725759,-1.7376328,Fearful
5992,audio/Datasets/Emotions/Fearful/YAF_numb_fear.wav,2876.6072552547034,2438.5663449953345,5054.170183879573,0.1330447313262195,-351.77362,53.16202,-12.3815565,10.270723,-2.1182017,0.2428754,-1.8551809,2876.6072552547034,276.5942055731741,202.3238880603845,423.7852377437181,-11.674997,-15.170572,4.1246023,-15.266777,-9.713392,Fearful
5993,audio/Datasets/Emotions/Fearful/YAF_pad_fear.wav,3376.167723708592,2546.098790533679,5760.916085379465,0.1708693731398809,-310.55792,34.260902,-22.337381,15.667175,-1.1209408,-4.2367835,-6.8883348,3376.167723708592,279.37870586950214,201.15858821357068,350.237444562354,1.6256765,-13.479379,7.141889,-12.289953,-6.5443892,Fearful
5994,audio/Datasets/Emotions/Fearful/YAF_page_fear.wav,3529.4646802011725,2383.0417758169287,5640.997523716518,0.2039504278273809,-306.74643,31.593061,-19.462317,33.350742,-3.1593816,-10.356164,-3.1309123,3529.4646802011725,282.22191289558845,193.18726578496916,386.3745315699383,-4.187037,-8.883974,8.157079,-15.494341,-1.8001105,Fearful
5995,audio/Datasets/Emotions/Fearful/YAF_pain_fear.wav,3505.785797328132,2396.0659625196063,5632.398165545887,0.2017590486550632,-327.47913,39.60053,-8.336619,24.723482,-0.7921631,-8.624649,-3.1079717,3505.785797328132,288.732089499556,204.67477839935492,360.5001850443321,-6.3530974,-9.63832,5.9423723,-21.945143,2.6665359,Fearful
5996,audio/Datasets/Emotions/Fearful/YAF_pass_fear.wav,4161.8572383230885,2473.1548771047374,6349.666552734375,0.27264404296875,-305.1936,30.856161,-5.776721,8.919031,4.1891875,6.363547,8.390829,4161.8572383230885,285.51822706753364,195.4319936868492,386.3745315699383,-0.31819993,-8.195865,10.380193,-14.019168,1.6222928,Fearful
5997,audio/Datasets/Emotions/Fearful/YAF_pearl_fear.wav,3145.093156679692,2353.211541560084,4994.546811586851,0.1808225953733766,-323.61118,58.54423,2.4948628,-1.058841,-5.1159067,5.9367404,4.519427,3145.093156679692,279.2845530224946,189.86842419010384,346.2146244024572,-9.542788,-11.193718,12.778139,-14.806991,1.0653754,Fearful
5998,audio/Datasets/Emotions/Fearful/YAF_peg_fear.wav,3650.9438857286377,2554.4190450176384,6223.1858203125,0.1981640625,-312.81152,37.34194,-17.894617,21.358027,2.1501098,-9.054416,-10.602931,3650.9438857286377,323.3686397156485,221.913894413569,483.997635687717,1.0471534,-8.942963,5.1750593,-14.884699,2.8455787,Fearful
5999,audio/Datasets/Emotions/Fearful/YAF_perch_fear.wav,3815.624491272789,2477.5753191104413,6169.213952636719,0.229742431640625,-321.8318,25.443233,-11.389219,6.73754,-7.9314423,3.7037735,-8.062541,3815.624491272789,272.4074696267067,192.07458901020084,344.220574897732,-5.595413,-13.922852,9.171236,-10.009448,-3.1078982,Fearful
6000,audio/Datasets/Emotions/Fearful/YAF_phone_fear.wav,3764.1656750231577,2445.7710706519,6146.306862571023,0.2385697798295454,-325.40842,35.41128,-11.953546,9.690878,-13.357501,-7.007564,3.9005914,3764.1656750231577,289.1676593685059,175.11872228117704,397.696169527019,-7.493414,-13.0996,7.015611,-13.254464,-10.550198,Fearful
6001,audio/Datasets/Emotions/Fearful/YAF_pick_fear.wav,3398.2744307003936,2625.44305516182,6001.12051930147,0.1748276654411764,-330.28482,38.624878,-20.793934,21.095667,4.3967075,-7.1634545,-9.755618,3398.2744307003936,297.0098742549375,202.3238880603845,462.1410787489092,5.995135,-5.495855,3.1546693,-9.763702,-3.045085,Fearful
6002,audio/Datasets/Emotions/Fearful/YAF_pike_fear.wav,3546.5826517904884,2550.9697434976624,5949.273376464844,0.1970703125,-327.6481,36.04682,-24.56636,19.997406,0.63380235,-7.435543,-3.0678058,3546.5826517904884,300.3485468145262,240.60500721642333,462.1410787489092,-0.5027386,-8.754003,2.396914,-11.28886,-4.62659,Fearful
6003,audio/Datasets/Emotions/Fearful/YAF_pole_fear.wav,3339.26251323412,2453.435972146617,5495.103303840361,0.1809464420180722,-332.56992,52.669094,5.3247414,13.6553955,-14.117812,-7.7745023,7.8374333,3339.26251323412,296.8687721693908,201.15858821357068,467.51089942449823,2.2663717,-13.242556,8.350796,-11.679294,-3.5900939,Fearful
6004,audio/Datasets/Emotions/Fearful/YAF_pool_fear.wav,2705.5545768887678,2429.63246129901,4791.67524988511,0.1237362132352941,-356.57135,69.9941,12.477643,12.515737,-9.87279,-1.1098529,9.735977,2705.5545768887678,295.29015296736367,193.18726578496916,368.92647743437567,-2.922702,-15.068765,6.692398,-11.665216,-5.87299,Fearful
6005,audio/Datasets/Emotions/Fearful/YAF_puff_fear.wav,3663.253985739017,2604.614597785039,5903.905497782939,0.2154639991554054,-287.38397,41.978935,-10.630865,9.456499,-1.5674748,-1.1628933,4.3196516,3663.253985739017,285.53823597998775,195.4319936868492,423.7852377437181,-3.7831013,-11.944152,7.5733476,-6.413573,-6.0639396,Fearful
6006,audio/Datasets/Emotions/Fearful/YAF_rag_fear.wav,3128.4779752422724,2421.551266547603,5236.036573456555,0.1670040967987804,-315.91232,44.29053,-26.694855,14.313424,0.51422036,-12.205137,-4.5723596,3128.4779752422724,294.4293946458868,200.0,388.6127764614424,-4.469691,-11.199609,6.5418,-14.397516,-4.412909,Fearful
6007,audio/Datasets/Emotions/Fearful/YAF_raid_fear.wav,2944.6538271612035,2427.669982425984,4966.157986111111,0.1416618441358024,-307.6398,52.74138,-20.122326,21.022005,5.385798,-8.465854,-7.6818547,2944.6538271612035,312.64946700692985,192.07458901020084,454.2017716283509,-5.0800233,-11.482992,5.222966,-13.186116,-2.943582,Fearful
6008,audio/Datasets/Emotions/Fearful/YAF_rain_fear.wav,3325.989906380347,2503.9155461620994,5561.244497903964,0.1800269150152439,-317.68494,40.041573,-22.116388,17.945608,1.1914577,-7.985956,-8.955389,3325.989906380347,316.07499729074584,232.40911739156792,423.7852377437181,-5.7180033,-16.91612,6.233372,-16.772692,-5.6362653,Fearful
6009,audio/Datasets/Emotions/Fearful/YAF_raise_fear.wav,3677.1120723045,2534.233110901984,5866.436678799716,0.2099331942471591,-283.56155,36.49767,-9.219037,6.261192,6.139407,-7.473343,-8.233353,3677.1120723045,284.4959697304519,196.56411970905023,350.237444562354,-3.0661447,-14.444314,6.32428,-10.220731,-1.9249966,Fearful
6010,audio/Datasets/Emotions/Fearful/YAF_rat_fear.wav,3547.319298078965,2279.2668499319293,5465.942302389706,0.2119600183823529,-312.24146,42.181644,-12.730338,12.476753,1.0896901,1.0866221,2.8488138,3547.319298078965,281.33434639351583,205.8604473286984,344.220574897732,3.8452709,-8.6527605,9.853785,-13.518652,-1.8198664,Fearful
6011,audio/Datasets/Emotions/Fearful/YAF_reach_fear.wav,3664.548937322,2400.444915013121,5825.441453313253,0.2118905308734939,-298.93393,24.679161,-11.055203,26.16875,-2.3640876,1.3982418,-0.3613859,3664.548937322,291.7997874726437,203.49593842053727,350.237444562354,-9.033879,-7.1152177,5.175991,-15.033753,4.3614035,Fearful
6012,audio/Datasets/Emotions/Fearful/YAF_read_fear.wav,3404.6219865046573,2515.2110011714567,5745.873046875,0.1777288263494318,-334.033,27.868433,-17.47848,22.26986,0.023601966,-5.3878255,-7.274269,3404.6219865046573,316.81949252599946,231.0705393744546,483.997635687717,-2.7603216,-13.467965,3.5270605,-17.857525,-5.224969,Fearful
6013,audio/Datasets/Emotions/Fearful/YAF_red_fear.wav,3455.290987685988,2530.918736251931,5770.922023338608,0.1938971024525316,-323.78625,41.721016,-18.310516,9.403222,-1.8786612,-5.093645,-8.169471,3455.290987685988,309.71253986188304,228.4164678621543,472.94311441085927,-3.5432887,-11.116821,6.780075,-13.698899,-4.5425344,Fearful
6014,audio/Datasets/Emotions/Fearful/YAF_ring_fear.wav,3377.596021735155,2440.510427734044,5438.691846894055,0.1850705030487804,-346.23645,38.52757,-9.974162,17.29476,8.350175,-5.06893,-1.451272,3377.596021735155,288.4537479794756,197.70280407057925,364.6889954232867,-7.194227,-15.1584635,7.371197,-14.970915,-4.5002966,Fearful
6015,audio/Datasets/Emotions/Fearful/YAF_ripe_fear.wav,3167.068448865657,2366.167004559886,5173.520910644531,0.16654052734375,-335.53317,45.614014,-19.71867,12.823965,-0.81460017,-4.660779,-1.3360403,3167.068448865657,275.85740628840693,168.1792830507429,334.42128331540374,-6.9278593,-11.78766,9.780962,-14.57607,0.25921947,Fearful
6016,audio/Datasets/Emotions/Fearful/YAF_road_fear.wav,3395.303511091809,2416.506460466995,5496.2115034623575,0.1890536221590909,-305.6923,42.92749,-11.527612,3.7518427,-2.5702507,-2.41844,-1.4695927,3395.303511091809,290.9879605921085,218.10154653305156,356.35948725613576,2.834956,-19.481081,8.555696,-11.708221,-7.5858035,Fearful
6017,audio/Datasets/Emotions/Fearful/YAF_room_fear.wav,2989.063645253078,2545.4473469040013,5320.410505022322,0.1411946614583333,-319.9683,49.831463,-9.589501,5.705966,-4.43825,3.7742498,0.9430228,2989.063645253078,300.97317985095543,224.49240966187452,384.1491780204018,-7.8683567,-10.821022,8.795649,-18.194668,-1.710375,Fearful
6018,audio/Datasets/Emotions/Fearful/YAF_rose_fear.wav,3960.818999815154,2479.6014286124214,6298.775669642857,0.2432047526041666,-308.84952,37.103653,-0.53373355,6.7983084,-8.562711,0.15353225,1.2321717,3960.818999815154,279.2934044274484,194.3063882307212,354.3070076409443,-3.465659,-14.724864,8.415337,-12.172671,2.7398343,Fearful
6019,audio/Datasets/Emotions/Fearful/YAF_rot_fear.wav,3468.743847890188,2453.7235544017904,5660.43994140625,0.1960332961309523,-317.48178,42.902843,-9.94042,0.48466668,-11.6479,1.9683123,1.386677,3468.743847890188,282.7611451459449,203.49593842053727,338.3070714525793,-4.2209315,-10.824236,8.753414,-16.320442,0.4978227,Fearful
6020,audio/Datasets/Emotions/Fearful/YAF_rough_fear.wav,3572.178348262509,2591.366902765519,6011.931780133928,0.2074229481456043,-346.83307,43.869617,-4.608305,8.774928,-2.121899,4.428834,9.177395,3572.178348262509,288.4758545321931,202.3238880603845,340.2668643803422,0.4154953,-6.854957,13.271728,-7.4750433,-0.18975002,Fearful
6021,audio/Datasets/Emotions/Fearful/YAF_rush_fear.wav,3860.98399933556,2251.9227063491776,5663.969462316177,0.2501665900735294,-312.05353,25.460535,-9.170815,17.189844,-8.104841,3.0220566,4.104751,3860.98399933556,291.1782943627459,200.0,366.80161728186846,-0.74995595,-9.305154,8.502312,-8.03593,0.3327063,Fearful
6022,audio/Datasets/Emotions/Fearful/YAF_said_fear.wav,4293.001161410392,2684.55452045079,6906.223498535156,0.26341552734375,-293.8736,23.341349,-10.568138,5.56759,-2.5859895,-10.611812,-6.6010513,4293.001161410392,299.64441335429166,237.8414230005442,388.6127764614424,-8.514887,-5.685532,1.3363819,-17.537785,0.4116752,Fearful
6023,audio/Datasets/Emotions/Fearful/YAF_sail_fear.wav,4014.4995145528055,2541.155698627364,6538.542670036764,0.2501953125,-312.15845,29.9595,-11.81985,5.809472,-11.11435,-3.3252215,-2.596319,4014.4995145528055,291.5232568788226,193.18726578496916,423.7852377437181,-7.909489,-8.287324,6.3206077,-15.12829,5.1159077,Fearful
6024,audio/Datasets/Emotions/Fearful/YAF_search_fear.wav,4380.900656246819,2497.429284486689,6732.73378684304,0.2823930220170454,-305.15146,10.99967,0.39105937,12.736408,-1.8840966,3.8102736,-2.4133208,4380.900656246819,294.87093793624456,205.8604473286984,423.7852377437181,-7.019835,-15.351193,11.781612,-10.161803,0.48444507,Fearful
6025,audio/Datasets/Emotions/Fearful/YAF_seize_fear.wav,4592.912397137172,2453.3172838005426,6912.472458859707,0.3071704621010638,-321.31342,12.355676,-4.9326744,14.443631,0.6383445,-10.169396,-5.2707357,4592.912397137172,296.0557484178597,203.49593842053727,400.0,-2.9181404,-12.277569,1.3870803,-12.39701,-2.266141,Fearful
6026,audio/Datasets/Emotions/Fearful/YAF_sell_fear.wav,3857.6492498312928,2646.178154867835,6504.8369140625,0.2156334394290123,-273.86487,30.291342,-6.3149385,-5.1854143,-16.261292,-7.2702665,-1.1137933,3857.6492498312928,302.83025330078186,209.4588245641253,421.3444143819344,-7.1506467,-17.04237,8.297978,-16.73088,-2.5167491,Fearful
6027,audio/Datasets/Emotions/Fearful/YAF_shack_fear.wav,3827.597806279584,2382.821583020549,6180.2927643531975,0.2277661700581395,-291.3255,25.551304,-27.79488,12.951713,-10.12316,-4.615408,-4.541307,3827.597806279584,275.8038300600026,210.6722071909672,330.5801272616847,-5.963251,-2.8143716,4.21178,-18.93997,1.5117232,Fearful
6028,audio/Datasets/Emotions/Fearful/YAF_shall_fear.wav,3748.758809060676,2415.228859245909,5865.493096713362,0.2297222970545977,-282.928,33.632824,-5.6058006,5.5549073,-13.41121,1.5196422,2.297887,3748.758809060676,295.9583778690326,254.91212546385245,375.3751986684572,-4.546656,-11.222344,5.0635805,-12.776429,-4.9441586,Fearful
6029,audio/Datasets/Emotions/Fearful/YAF_shawl_fear.wav,3517.898768307051,2384.3355651508023,5718.21044921875,0.1968211638621795,-279.649,26.811186,-13.449513,5.9378815,-28.234707,-6.2872043,2.2408621,3517.898768307051,282.3547488262656,209.4588245641253,356.35948725613576,-10.436493,-10.780564,3.8431282,-18.31016,4.7144837,Fearful
6030,audio/Datasets/Emotions/Fearful/YAF_sheep_fear.wav,3946.2403704610183,2209.8511845488006,5797.422877956081,0.2430650865709459,-305.07092,16.403904,-6.4731927,34.87294,1.2791548,-4.6254478,-3.8821297,3946.2403704610183,270.8154145065525,200.0,344.220574897732,-3.3744078,-13.8152485,0.9342338,-12.161726,1.2901021,Fearful
6031,audio/Datasets/Emotions/Fearful/YAF_shirt_fear.wav,4260.503098177425,2482.8138744665034,6607.768366434488,0.2691841585090361,-303.89566,12.227131,-7.3976383,19.120275,-6.807164,4.198809,-3.188448,4260.503098177425,288.79710466634697,202.3238880603845,386.3745315699383,-10.543054,-7.932665,10.3451605,-16.835024,7.9341445,Fearful
6032,audio/Datasets/Emotions/Fearful/YAF_should_fear.wav,4082.6103647144346,2457.0460171741715,6501.105575933689,0.2469869474085365,-308.08566,10.9627495,-12.997364,25.33218,-11.917068,-2.3511412,-4.4231586,4082.6103647144346,295.08550870678926,201.15858821357068,475.6828460010884,-10.3357725,-6.903001,6.3681893,-13.950496,7.178191,Fearful
6033,audio/Datasets/Emotions/Fearful/YAF_shout_fear.wav,3975.925530336997,2451.6280627938004,6278.964909585674,0.2445191801264045,-282.0447,22.028198,-9.41166,14.718078,-7.75133,-1.4607399,-3.3443093,3975.925530336997,292.9895795998472,210.6722071909672,418.9176491282507,-4.1934066,-10.83632,7.545177,-12.2115755,-2.828585,Fearful
6034,audio/Datasets/Emotions/Fearful/YAF_size_fear.wav,4532.7562884274885,2582.55973792136,7015.807793674699,0.2935923381024096,-273.98557,13.948424,-5.4812436,0.048195805,-8.92126,-14.851901,-2.2389572,4532.7562884274885,283.1359191645636,218.10154653305156,358.423856764781,-6.9033422,-7.3243527,2.8273528,-16.099047,-0.11039075,Fearful
6035,audio/Datasets/Emotions/Fearful/YAF_soap_fear.wav,3883.7895482770873,2536.2766481825997,6307.626989293982,0.229395736882716,-333.8033,34.88997,-2.720426,12.687703,-3.0245225,-3.929932,7.8664384,3883.7895482770873,276.84234468872154,197.70280407057925,350.237444562354,-1.4284289,-9.719994,7.2227798,-9.89395,3.225404,Fearful
6036,audio/Datasets/Emotions/Fearful/YAF_soup_fear.wav,4072.4462790337566,2474.068276474756,6274.000218441612,0.2587248149671052,-331.9789,33.92097,3.568463,11.672108,2.9154274,-0.5986648,1.3832121,4072.4462790337566,287.4229633178469,203.49593842053727,346.2146244024572,-4.752756,-8.182883,2.9326828,-14.05192,-0.34381986,Fearful
6037,audio/Datasets/Emotions/Fearful/YAF_sour_fear.wav,4079.932596285706,2538.4938893857143,6252.583043109939,0.2651131871234939,-315.29944,30.429047,-13.266533,2.137356,2.877926,-6.532264,5.684323,4079.932596285706,284.09572907172065,225.79288096122625,348.2202253184496,-7.4334373,-3.4939241,8.845515,-15.589823,5.5460887,Fearful
6038,audio/Datasets/Emotions/Fearful/YAF_south_fear.wav,4358.167044589973,2710.991327579228,7227.9010641163795,0.2734936242816091,-325.91034,25.209784,-8.240477,-2.009719,-3.542142,-5.4421153,-8.518707,4358.167044589973,302.5382091950713,200.0,459.4793419988141,-3.9703162,-17.133379,3.6720002,-9.553036,-3.1922004,Fearful
6039,audio/Datasets/Emotions/Fearful/YAF_sub_fear.wav,3475.8565207599127,2410.224538690458,5571.4071920955885,0.1984202665441176,-301.26434,41.51419,-6.333564,5.7128325,-4.8919086,-2.6713302,-0.44056198,3475.8565207599127,277.1912520165857,211.89261887185907,364.6889954232867,-6.2869635,-13.083602,7.0739303,-10.397071,-4.015264,Fearful
6040,audio/Datasets/Emotions/Fearful/YAF_such_fear.wav,4593.8306312727855,2527.85076817763,6993.351455316311,0.3023949599847561,-296.1008,8.858584,-3.5846677,12.802726,-4.3796186,-0.003014262,0.074649416,4593.8306312727855,299.9659213999455,228.4164678621543,421.3444143819344,-4.658082,-5.3237915,9.915858,-11.177353,6.052149,Fearful
6041,audio/Datasets/Emotions/Fearful/YAF_sure_fear.wav,3857.676413942053,2567.873723515765,6503.40640625,0.2203190104166666,-272.69354,16.255598,-15.184831,5.6527195,-12.801031,-4.2537985,-6.2176223,3857.676413942053,303.7154428620278,220.63576443274928,402.31717642714136,-16.66575,-8.308834,5.030671,-25.81799,6.4020863,Fearful
6042,audio/Datasets/Emotions/Fearful/YAF_take_fear.wav,3664.7355407373966,2523.1537047908687,6034.805822753906,0.210546875,-293.07718,20.576164,-23.2621,27.275818,-2.374823,-12.737791,-3.4330242,3664.7355407373966,259.616205101338,211.89261887185907,317.4802103936398,-5.9408927,-5.1300173,1.3279557,-13.74866,5.31588,Fearful
6043,audio/Datasets/Emotions/Fearful/YAF_talk_fear.wav,3835.109240892176,2455.6609806106867,6318.076171875,0.2219515713778409,-313.9275,27.729225,-14.763758,9.265611,-9.059784,2.3689275,3.8024766,3835.109240892176,283.32369293955804,218.10154653305156,362.58854137124416,-2.8445518,-11.033102,9.005322,-11.733014,-2.539427,Fearful
6044,audio/Datasets/Emotions/Fearful/YAF_tape_fear.wav,3608.743390592489,2599.7139605207794,6047.0744140625,0.1864420572916666,-341.38907,26.990885,-8.65539,25.475925,5.5464416,-2.8246853,2.5929613,3608.743390592489,296.8184430382849,221.913894413569,492.4577653379664,-1.9742588,-1.5217638,6.040919,-13.013384,7.9227886,Fearful
6045,audio/Datasets/Emotions/Fearful/YAF_team_fear.wav,3669.1188756509,2284.3398038409478,5560.960505995639,0.2217591751453488,-327.9087,25.168869,-8.774499,30.243687,4.4354434,-5.44077,-2.0753345,3669.1188756509,280.6372360997369,203.49593842053727,384.1491780204018,-1.7946469,-13.704831,0.061076365,-10.681184,-1.7775804,Fearful
6046,audio/Datasets/Emotions/Fearful/YAF_tell_fear.wav,3697.992826806298,2331.099204336259,5643.673149294969,0.2232398056402439,-310.2933,38.6846,-17.785978,2.6221664,-9.082747,-6.118283,6.5199614,3697.992826806298,278.6623826601974,200.0,352.26634943845943,-10.151306,-11.938932,10.085362,-15.191546,5.3677835,Fearful
6047,audio/Datasets/Emotions/Fearful/YAF_thin_fear.wav,3563.663807123578,2572.9484285439216,6025.40283203125,0.1929775140224359,-319.65604,37.956657,-3.8613434,15.874056,-5.3310623,-7.401372,-7.8987613,3563.663807123578,301.41399267399487,246.2288826689832,371.0636467765238,-11.017134,-13.898279,5.2080483,-17.631136,0.80360705,Fearful
6048,audio/Datasets/Emotions/Fearful/YAF_third_fear.wav,3386.548609679608,2681.421524549016,6037.32373046875,0.1747045272435897,-293.62515,38.602253,-8.211232,8.151126,1.7318778,-3.8886867,-6.054218,3386.548609679608,308.0375430416959,210.6722071909672,428.7093850145173,-12.331153,-13.208337,11.465127,-19.14994,2.5795512,Fearful
6049,audio/Datasets/Emotions/Fearful/YAF_thought_fear.wav,4010.363980494005,2594.0588003323837,6506.327026367188,0.2512410481770833,-341.02307,29.68633,-10.9650545,7.3439465,-12.960922,-0.79847383,-2.671754,4010.363980494005,314.3618608450903,196.56411970905023,483.997635687717,-1.8506494,-13.737073,4.821994,-8.4324045,-4.243275,Fearful
6050,audio/Datasets/Emotions/Fearful/YAF_thumb_fear.wav,3754.863912045196,2577.237281541981,6274.608505621189,0.2346846417682926,-317.02533,33.747368,-10.961445,3.054945,-7.3227005,-2.0826218,2.6030505,3754.863912045196,308.3107869518353,224.49240966187452,495.310544150976,-12.050318,-9.28314,9.653716,-12.592269,4.334424,Fearful
6051,audio/Datasets/Emotions/Fearful/YAF_time_fear.wav,3632.843371626352,2568.5228305391392,5931.294847571332,0.2106880519701087,-324.29025,30.38506,-15.617821,12.766021,-1.644318,-4.9012804,4.2919245,3632.843371626352,301.1447775103288,211.89261887185907,464.81823478313584,-8.444612,-10.358855,12.228821,-17.609444,2.7066636,Fearful
6052,audio/Datasets/Emotions/Fearful/YAF_tip_fear.wav,3799.6774711745616,2556.025118967654,6188.804091416396,0.2094663149350649,-311.87875,26.000114,-12.640421,15.439137,-2.776037,-4.0354447,-3.7664783,3799.6774711745616,293.22722732046367,202.3238880603845,406.99187684107454,-7.973464,-8.751143,6.671815,-16.229572,2.6539693,Fearful
6053,audio/Datasets/Emotions/Fearful/YAF_tire_fear.wav,3954.1362285230935,2516.898503210956,6320.432628542878,0.2391840025436046,-304.90176,24.35834,-15.223296,11.170355,1.8251084,0.7018356,0.36898726,3954.1362285230935,306.0167792425679,228.4164678621543,470.2191625134435,-1.9191487,-3.030387,11.150622,-14.771208,4.036907,Fearful
6054,audio/Datasets/Emotions/Fearful/YAF_ton_fear.wav,3785.836194255712,2454.2870090108186,6073.2392578125,0.2201772836538461,-313.512,28.304384,-15.820299,7.141717,-7.915186,-2.2251928,-9.526902,3785.836194255712,301.8810272385649,208.25243050696125,433.6907481205674,-7.229177,-18.612556,9.612767,-18.263113,-4.7839007,Fearful
6055,audio/Datasets/Emotions/Fearful/YAF_tool_fear.wav,3676.3678551862176,2489.9387630731503,6080.617355872845,0.2003749102011494,-325.79663,30.21138,-0.47446442,13.213478,-17.100391,-1.986313,-0.15770325,3676.3678551862176,290.4169228048107,198.8480847635095,475.6828460010884,-5.6816955,-17.31229,6.521465,-18.538198,2.7044067,Fearful
6056,audio/Datasets/Emotions/Fearful/YAF_tough_fear.wav,3605.6375599313865,2665.320869201995,6239.609498615507,0.2009246439873417,-305.2643,32.56392,-10.90065,9.44531,-4.2647324,0.07469974,1.729064,3605.6375599313865,290.1089296865162,215.59643660857105,379.7368483802076,-5.0995283,-8.986524,9.130322,-10.442922,-0.20740435,Fearful
6057,audio/Datasets/Emotions/Fearful/YAF_turn_fear.wav,3424.45282923048,2433.0218881760743,5528.73324092742,0.1883190524193548,-340.7473,41.43188,-13.351502,6.498896,0.27773395,2.2119172,-1.1692237,3424.45282923048,283.5010750543697,205.8604473286984,433.6907481205674,-12.772563,-12.713383,15.4427595,-19.686773,1.3985875,Fearful
6058,audio/Datasets/Emotions/Fearful/YAF_vine_fear.wav,3474.9722319091734,2485.073283247288,5889.2181712962965,0.1962528935185185,-321.925,30.544838,-27.815275,9.137922,-11.317164,-12.330255,-1.8076662,3474.9722319091734,315.15549941965213,247.655272075488,402.31717642714136,-13.845235,-12.074003,6.664031,-21.700235,3.9746387,Fearful
6059,audio/Datasets/Emotions/Fearful/YAF_voice_fear.wav,4530.228442826462,2551.1495284841167,6999.811316636029,0.286575137867647,-323.6882,16.074856,-1.5299772,2.803891,-5.267566,-10.054372,-6.611125,4530.228442826462,281.3960814938395,201.15858821357068,366.80161728186846,-3.7880213,-15.011475,7.593446,-15.757505,0.028763177,Fearful
6060,audio/Datasets/Emotions/Fearful/YAF_void_fear.wav,3543.5885994711707,2469.822920091464,5782.533014112903,0.2053301411290322,-361.33636,34.549343,-11.997141,12.772706,-7.4448576,-8.366558,-6.447407,3543.5885994711707,293.71661421143136,210.6722071909672,350.237444562354,-0.55166304,-19.824184,6.2130494,-13.823577,-5.024342,Fearful
6061,audio/Datasets/Emotions/Fearful/YAF_vote_fear.wav,4047.219175179685,2694.610394550068,6769.527607996323,0.234524356617647,-347.3468,28.061003,-3.9309754,16.792896,-0.53515005,0.02709492,2.7094746,4047.219175179685,291.8694080753536,213.1201003256968,342.2380102730408,-1.7228063,-10.537442,7.815325,-8.523507,3.4181888,Fearful
6062,audio/Datasets/Emotions/Fearful/YAF_wag_fear.wav,3422.082504876568,2461.0370138071657,5631.408093510842,0.1884117904974489,-348.36874,32.631977,-21.089907,14.702718,-2.1440327,-8.393247,-3.6030257,3422.082504876568,318.7598940018065,240.60500721642333,470.2191625134435,-4.1224365,-7.1541185,5.3250575,-15.350577,3.0496273,Fearful
6063,audio/Datasets/Emotions/Fearful/YAF_walk_fear.wav,3440.025361547988,2442.6079671483926,5727.449840198864,0.2012273615056818,-323.2821,44.294716,-11.660295,3.727717,-11.997668,-1.9513534,0.1818102,3440.025361547988,299.51343044874443,254.91212546385245,358.423856764781,-2.3228617,-11.0967655,4.909965,-10.684846,1.4277421,Fearful
6064,audio/Datasets/Emotions/Fearful/YAF_wash_fear.wav,3669.669307014046,2445.7841653833,5961.9550164473685,0.2215357730263158,-325.03247,20.710333,-10.745292,19.101334,-11.694961,0.4881175,6.814749,3669.669307014046,318.70176912863747,236.47155720542963,486.80140546823634,1.7399423,-8.946845,9.822189,-9.6610985,1.6418192,Fearful
6065,audio/Datasets/Emotions/Fearful/YAF_week_fear.wav,3464.5213848774547,2547.397521653264,5910.558051215277,0.1867645640432098,-330.42505,34.893154,-15.541888,19.787312,-0.55234146,-2.904987,-5.539134,3464.5213848774547,292.23992348590843,209.4588245641253,350.237444562354,-5.560648,-15.710623,0.28021094,-12.145976,-7.3590655,Fearful
6066,audio/Datasets/Emotions/Fearful/YAF_wheat_fear.wav,3966.963405823484,2558.7134933383268,6355.163411458333,0.23564453125,-324.91635,28.167679,-5.9097705,23.28445,5.144413,1.4726965,1.336611,3966.963405823484,320.8894384324722,219.3649959389252,421.3444143819344,-3.313264,-6.6009793,6.835112,-15.514299,5.6425133,Fearful
6067,audio/Datasets/Emotions/Fearful/YAF_when_fear.wav,3143.189685705108,2355.648017536923,5065.376458960844,0.1673922251506024,-305.60223,49.2089,-13.086339,12.789408,1.1346594,-4.166333,-9.184983,3143.189685705108,306.2130685812588,215.59643660857105,431.1928732171421,-4.343478,-14.217041,6.7740207,-16.045168,-6.994664,Fearful
6068,audio/Datasets/Emotions/Fearful/YAF_which_fear.wav,3669.3133391731208,2378.9543156440154,5760.265351086128,0.215016434832317,-309.9818,23.723103,-15.400104,14.386299,-8.809093,-2.290727,-10.078537,3669.3133391731208,296.3959442140773,225.79288096122625,386.3745315699383,-5.5060573,-11.50936,4.470814,-12.106223,-3.5516205,Fearful
6069,audio/Datasets/Emotions/Fearful/YAF_whip_fear.wav,3266.469217989169,2491.829778920659,5608.78271484375,0.1752183702256944,-324.11404,43.603176,-14.809338,15.807417,-8.317472,-1.8279033,-1.8272485,3266.469217989169,293.6106801393322,216.8453740602837,356.35948725613576,-15.571577,-9.313421,8.212857,-18.260054,8.086291,Fearful
